URL, HTTP status code
https://www.nytimes.com/2023/10/07/world/middleeast/israel-gaza-war-hamas-palestinians.html,200
https://www.nytimes.com/sitemap/1949/,200
https://www.nytimes.com/section/travel,200
https://www.nytimes.com/section/business/economy,200
https://www.nytimes.com/puzzles/letter-boxed,200
https://www.nytimes.com/sitemap/lastweek/,200
https://www.nytimes.com/live/2023/10/07/world/israel-gaza-attack,200
https://www.nytimes.com/2023/10/06/business/steve-cohen-mets-major-league-baseball.html,200
https://www.nytimes.com/sitemap/1989/,200
https://www.nytimes.com/2022/05/23/style/kourtney-kardashian-travis-barker-wedding.html,200
https://www.nytimes.com/2023/09/12/well/live/decongestant-phenylephrine-cold-medicine-alternative.html,200
https://www.nytimes.com/2023/10/03/magazine/mexican-journalists-assassinations.html,200
https://www.nytimes.com/sitemap/1892/,200
https://www.nytimes.com/subscription?campaignId=37WXW,200
https://www.nytimes.com/sitemap/1985/,200
https://www.nytimes.com/interactive/2023/09/28/world/europe/russia-ukraine-war-map-front-line.html,200
https://www.nytimes.com/2020/11/28/sports/sarah-fuller-woman-kicker-vanderbilt.html,200
https://www.nytimes.com/2023/10/07/us/politics/republicans-israel-iran-hamas.html,200
https://www.nytimes.com/2023/08/08/us/los-angeles-city-strike.html,200
https://www.nytimes.com/by/reid-j-epstein,200
https://www.nytimes.com/2023/10/05/upshot/fentanyl-opioids-mexico-explainer.html,200
https://www.nytimes.com/2023/09/28/us/san-francisco-reputation.html,200
https://www.nytimes.com/live/2023/10/03/world/russia-ukraine-news/ukraines-snipers-are-an-overlooked-but-essential-part-of-the-fight,200
https://www.nytimes.com/2019/07/09/us/politics/ross-perot-death.html,200
https://www.nytimes.com/2023/10/04/business/american-airlines-david-ryan-harris-trafficking.html,200
https://www.nytimes.com/es/2023/09/28/espanol/robert-menendez-quien-es.html,200
https://www.nytimes.com/2023/10/07/us/rm-palmer-chocolate-factory-explosion.html,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2022%2F06%2F22%2Fopinion%2Ftitle-ix.html,200
https://www.nytimes.com/series/russias-dark-arts,200
https://www.nytimes.com/2023/10/08/nyregion/new-york-liberty-finals.html,200
https://www.nytimes.com/sitemap/1864/,200
https://www.nytimes.com/2023/10/03/dining/barstool-dave-portnoy-pizza.html,200
https://www.nytimes.com/sitemap/1880/,200
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F08%2Fopinion%2Ftruth-flossing-cold-medicine.html,200
