URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/sitemap/1994/04/17/,392,508,text/html
https://www.nytimes.com/2017/05/26/books/review/military-history.html,229,38,text/html
https://www.nytimes.com/sitemap/1994/10/06/,244,282,text/html
https://www.nytimes.com/2023/09/06/business/china-exports-august.html,193,41,text/html
https://www.nytimes.com/sitemap/1885/07/03/,185,201,text/html
https://www.nytimes.com/sitemap/1994/07/11/,190,205,text/html
https://www.nytimes.com/sitemap/1994/06/03/,229,264,text/html
https://www.nytimes.com/2023/09/06/business/china-car-exports.html,228,37,text/html
https://www.nytimes.com/sitemap/1885/07/15/,173,185,text/html
https://www.nytimes.com/newsletters/signup/RR,81,29,text/html
https://www.nytimes.com/sitemap/1994/11/10/,310,365,text/html
https://www.nytimes.com/sitemap/1994/10/21/,268,317,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Fgallop-toward-the-sun-peter-stark-rocky-mountain-high-finn-murphy-the-last-ride-of-the-pony-express-will-grant.html,1,4,application/json
https://www.nytimes.com/by/tom-giratikanon,285,42,text/html
https://www.nytimes.com/sitemap/1994/04/09/,201,222,text/html
https://www.nytimes.com/2023/08/24/world/asia/india-chandrayaan-3-moon-landing-space.html,232,44,text/html
https://www.nytimes.com/sitemap/1994/08/04/,250,290,text/html
https://www.nytimes.com/sitemap/1994/02/22/,190,205,text/html
https://www.nytimes.com/2023/08/27/world/europe/russia-ukraine-war.html?smid=url-share,206,57,text/html
https://www.nytimes.com/2021/09/10/arts/design/adam-pendleton-moma-who-is-queen.html,296,58,text/html
https://www.nytimes.com/sitemap/1994/12/08/,232,267,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F07%2Fbusiness%2Fdealbook%2Fhow-beyonce-and-taylor-swift-struck-a-new-kind-of-movie-deal.html,1,4,application/json
https://www.nytimes.com/sitemap/1994/08/28/,402,520,text/html
https://www.nytimes.com/sitemap/1994/01/21/,265,315,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F07%2Fworld%2Fmiddleeast%2Ffor-many-israelis-the-attacks-have-haunting-echoes-of-the-1973-yom-kippur-war.html,1,4,application/json
https://www.nytimes.com/2023/09/02/world/asia/india-solar-mission-launch.html,199,39,text/html
https://www.nytimes.com/2022/12/16/world/europe/germany-aquarium-aquadom.html,208,35,text/html
https://www.nytimes.com/sitemap/1994/10/13/,243,281,text/html
https://www.nytimes.com/2017/05/31/books/review-long-haul-trucker-memoir-finn-murphy.html,210,45,text/html
https://www.nytimes.com/sitemap/1994/11/30/,217,242,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2022%2F09%2F10%2Fus%2Fdragon-con-diversity.html,1,4,application/json
https://www.nytimes.com/sitemap/1885/07/27/,153,154,text/html
https://www.nytimes.com/sitemap/1994/06/27/,191,206,text/html
https://www.nytimes.com/2023/09/07/world/africa/gabon-coup-president-bongo-ondimba.html,211,46,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2016%2F04%2F05%2Fus%2Fcalifornia-enacts-15-minimum-wage.html,1,4,application/json
https://www.nytimes.com/es/2023/09/15/espanol/cargador-iphone-usbc.html,214,40,text/html
https://www.nytimes.com/sitemap/1994/07/31/,389,502,text/html
https://www.nytimes.com/by/eden-weingart,693,48,text/html
https://www.nytimes.com/sitemap/1994/11/18/,241,282,text/html
https://www.nytimes.com/2014/04/06/books/review/wil-s-hyltons-vanished-and-more.html?searchResultPosition=1,188,39,text/html
https://www.nytimes.com/sitemap/1994/10/01/,197,215,text/html
https://www.nytimes.com/2023/09/14/business/media/cable-tv-bundle-streaming.html,200,34,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F09%2F03%2Fbriefing%2Fmonday-briefing-chinas-mobilization-against-espionage.html,1,4,application/json
https://www.nytimes.com/2023/01/23/technology/tech-interest-rates-layoffs.html,248,43,text/html
https://www.nytimes.com/sitemap/1994/08/08/,167,173,text/html
https://www.nytimes.com/sitemap/1994/12/20/,219,246,text/html
https://www.nytimes.com/by/michael-j-de-la-merced,531,51,text/html
https://www.nytimes.com/2022/06/15/arts/dance/brontez-purnell-dance.html,225,36,text/html
https://www.nytimes.com/sitemap/1994/01/06/,209,234,text/html
https://www.nytimes.com/2023/08/27/business/thailands-weed-industry-is-poised-to-grow-fast.html,234,44,text/html
https://www.nytimes.com/sitemap/1994/02/10/,219,249,text/html
https://www.nytimes.com/sitemap/1885/02/08/,165,171,text/html
https://www.nytimes.com/sitemap/1994/12/24/,189,205,text/html
https://www.nytimes.com/sitemap/1994/08/31/,204,225,text/html
https://www.nytimes.com/2023/02/13/technology/salesforce-marc-benioff-pressure.html,248,49,text/html
https://www.nytimes.com/2023/09/02/world/asia/china-spies-campaign.html,255,64,text/html
https://www.nytimes.com/by/eve-washington,284,41,text/html
https://www.nytimes.com/sitemap/1994/10/29/,223,252,text/html
https://www.nytimes.com/2023/05/12/business/dealbook/the-business-nightmare-of-navigating-geopolitics.html,207,34,text/html
https://www.nytimes.com/2023/06/02/world/middleeast/narges-mohammadi-iran-political-prisoner.html,263,44,text/html
https://www.nytimes.com/sitemap/1994/11/06/,462,598,text/html
https://www.nytimes.com/2012/09/13/technology/iphone-5-design-thrills-partners-but-will-cost-users.html,199,34,text/html
https://www.nytimes.com/2023/09/07/business/japan-boyband-sexual-abuse.html,209,38,text/html
https://www.nytimes.com/sitemap/1994/06/15/,212,238,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F09%2F12%2Ftechnology%2Fpersonaltech%2Fapple-iphone-lightning-usb-c.html,1,4,application/json
https://www.nytimes.com/video/us/politics/100000009064526/mitch-mcconnell-freezing.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2103,101,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F01%2Fus%2Fsubscribe-race-related-newsletter.html,1,4,application/json
https://www.nytimes.com/2023/02/25/world/middleeast/iran-women-hijab-hair.html,225,40,text/html
https://www.nytimes.com/sitemap/1994/11/26/,191,209,text/html
https://www.nytimes.com/sitemap/1994/10/09/,416,540,text/html
https://www.nytimes.com/2023/05/14/business/dealbook/ceo-politics-chatgpt.html,205,36,text/html
https://www.nytimes.com/2003/10/05/us/denver-journal-hoping-third-try-is-right-mile-high-city-marks-the-spot.html,166,32,text/html
https://www.nytimes.com/2023/09/02/world/europe/nobel-foundation-russia-belarus.html,201,42,text/html
https://www.nytimes.com/2023/06/11/technology/silicon-valley-confronts-the-idea-that-the-singularity-is-here.html,258,65,text/html
https://www.nytimes.com/sitemap/1994/12/12/,198,215,text/html
https://www.nytimes.com/sitemap/1994/08/23/,216,242,text/html
https://www.nytimes.com/2023/09/02/arts/jimmy-buffett-dead.html,251,47,text/html
https://www.nytimes.com/sitemap/1885/09/24/,145,143,text/html
https://www.nytimes.com/2023/08/25/climate/panama-canal-drought-global-trade.html,223,43,text/html
https://www.nytimes.com/2020/01/27/theater/slave-play-broadway-interviews.html,240,47,text/html
https://www.nytimes.com/2023/09/09/arts/design/olympia-manet-degas-new-york-met-museum.html,246,62,text/html
https://www.nytimes.com/sitemap/1885/02/16/,171,183,text/html
https://www.nytimes.com/2023/04/13/technology/heritage-auctions-vintage-videocassettes.html,293,51,text/html
https://www.nytimes.com/sitemap/1994/02/09/,236,276,text/html
https://www.nytimes.com/sitemap/1994/01/18/,247,285,text/html
https://www.nytimes.com/sitemap/1994/10/25/,254,292,text/html
https://www.nytimes.com/2023/09/16/world/middleeast/mahsa-amini-iran-protests-hijab-profile.html,243,41,text/html
https://www.nytimes.com/sitemap/1994/11/03/,268,315,text/html
https://www.nytimes.com/2019/05/30/science/deep-mind-artificial-intelligence.html,238,48,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2020%2F08%2F04%2Fscience%2Fcoronavirus-bayes-statistics-math.html,1,4,application/json
https://www.nytimes.com/column/dealbook-newsletter,698,67,text/html
https://www.nytimes.com/sitemap/1994/06/20/,176,188,text/html
https://www.nytimes.com/2023/09/07/business/barbie-movie-mattel-windfall.html,240,44,text/html
https://www.nytimes.com/video/us/politics/100000009022478/donald-trump-indictment.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2108,101,text/html
https://www.nytimes.com/2022/06/09/business/dealbook/yellen-recession-us.html,186,39,text/html
https://www.nytimes.com/2021/01/05/world/middleeast/iran-sexual-violence-metoo-women.html,218,35,text/html
https://www.nytimes.com/2018/12/10/technology/amazon-server-chip-intel.html,211,40,text/html
https://www.nytimes.com/sitemap/1994/10/17/,213,235,text/html
https://www.nytimes.com/sitemap/1994/11/23/,245,282,text/html
https://www.nytimes.com/2020/06/30/science/how-coronavirus-spreads.html,241,54,text/html
https://www.nytimes.com/sitemap/1994/02/17/,217,246,text/html
https://www.nytimes.com/sitemap/1994/01/02/,378,476,text/html
https://www.nytimes.com/2023/08/03/technology/amazon-revenue.html,204,39,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Farts%2Fdesign%2Fclaudette-johnson-courtauld-gallery-london.html,1,4,application/json
https://www.nytimes.com/sitemap/1885/02/28/,177,185,text/html
https://www.nytimes.com/2022/07/08/t-magazine/marina-abramovic.html,336,35,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F08%2F27%2Fbriefing%2Fmonday-briefing-russia-confirmed-prigozhins-death.html,1,4,application/json
https://www.nytimes.com/sitemap/1885/09/04/,173,182,text/html
https://www.nytimes.com/sitemap/1994/08/11/,235,269,text/html
https://www.nytimes.com/2023/09/03/world/middleeast/saudi-death-sentence-social-media.html,221,43,text/html
https://www.nytimes.com/sitemap/1994/12/04/,374,475,text/html
https://www.nytimes.com/sitemap/1885/09/16/,170,179,text/html
https://www.nytimes.com/2000/12/13/us/after-north-carolina-crash-marines-ground-osprey-program.html?referringSource=articleShare&smid=nytcore-ios-share,182,35,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2022%2F09%2F16%2Ft-magazine%2Fblack-queer-artists.html,1,4,application/json
https://www.nytimes.com/sitemap/1885/02/20/,179,191,text/html
https://www.nytimes.com/2023/08/13/business/media/internet-archive-emergency-lending-library.html,289,51,text/html
https://www.nytimes.com/by/farah-nayeri,300,52,text/html
https://www.nytimes.com/sitemap/1994/01/14/,220,253,text/html
https://www.nytimes.com/sitemap/1994/02/05/,228,259,text/html
https://www.nytimes.com/2020/07/30/opinion/coronavirus-aerosols.html?action=click&algo=top_conversion&fellback=false&imp_id=115726583&module=Most%20Popular&pgtype=Homepage&req_id=877412152&surface=most-popular,241,69,text/html
https://www.nytimes.com/sitemap/1994/11/11/,261,305,text/html
https://www.nytimes.com/by/farnaz-fassihi,344,48,text/html
https://www.nytimes.com/sitemap/1994/10/05/,213,240,text/html
https://www.nytimes.com/interactive/2019/06/07/technology/ai-text-disinformation.html,447,32,text/html
https://www.nytimes.com/2023/05/08/business/dealbook/ai-workplace-changes.html,217,50,text/html
https://www.nytimes.com/puzzles/sudoku/easy,83,40,text/html
https://www.nytimes.com/sitemap/1994/06/12/,461,609,text/html
https://www.nytimes.com/video/us/politics/100000009038222/iowa-state-fair-trump-biden.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2187,101,text/html
https://www.nytimes.com/2023/09/06/us/politics/iran-oil-sanctions-violations.html,214,55,text/html
https://www.nytimes.com/2023/05/11/business/dealbook/climate-change-business.html,201,39,text/html
https://www.nytimes.com/2017/11/13/technology/quantum-computing-research.html,203,35,text/html
https://www.nytimes.com/sitemap/1994/10/24/,223,247,text/html
https://www.nytimes.com/2022/11/14/world/middleeast/iran-protests-children.html,242,35,text/html
https://www.nytimes.com/sitemap/1994/11/19/,192,210,text/html
https://www.nytimes.com/sitemap/1994/02/13/,399,514,text/html
https://www.nytimes.com/2020/06/27/world/europe/coronavirus-spread-asymptomatic.html?action=click&module=RelatedLinks&pgtype=Article,400,67,text/html
https://www.nytimes.com/sitemap/1994/01/26/,261,308,text/html
https://www.nytimes.com/sitemap/1885/10/12/,148,145,text/html
https://www.nytimes.com/2022/10/28/technology/twitter-deal-musk-tech-companies.html,227,54,text/html
https://www.nytimes.com/sitemap/1885/02/04/,181,196,text/html
https://www.nytimes.com/2023/08/27/arts/television/bob-barker-the-price-is-right.html,212,42,text/html
https://www.nytimes.com/2023/09/01/well/mind/sleep-books.html,199,31,text/html
https://www.nytimes.com/sitemap/1885/09/28/,157,161,text/html
https://www.nytimes.com/sitemap/1994/12/17/,189,207,text/html
https://www.nytimes.com/interactive/2018/11/30/t-magazine/black-authors.html,242,190,text/html
https://www.nytimes.com/sitemap/1994/08/03/,265,309,text/html
https://www.nytimes.com/sitemap/1885/09/08/,170,179,text/html
https://www.nytimes.com/2023/09/01/world/asia/thailand-thaksin-shinawatra-prison.html,193,38,text/html
https://www.nytimes.com/2023/08/26/business/economy/raimondo-heads-to-china-to-both-promote-trade-and-restrict-it.html,221,51,text/html
https://www.nytimes.com/2023/04/27/technology/amazon-quarterly-earnings.html,203,35,text/html
https://www.nytimes.com/sitemap/1885/02/12/,184,202,text/html
https://www.nytimes.com/sitemap/1885/10/20/,149,148,text/html
https://www.nytimes.com/sitemap/1994/01/30/,414,520,text/html
https://www.nytimes.com/2020/07/26/health/coronvirus-antibody-tests.html?searchResultPosition=1,233,51,text/html
https://www.nytimes.com/sitemap/1994/02/25/,216,246,text/html
https://www.nytimes.com/sitemap/1994/11/07/,240,267,text/html
https://www.nytimes.com/sitemap/1994/10/12/,246,285,text/html
https://www.nytimes.com/2018/02/12/technology/google-artificial-intelligence-chips.html,210,40,text/html
https://www.nytimes.com/2022/09/22/world/middleeast/iran-protests.html,272,50,text/html
https://www.nytimes.com/2023/09/07/us/danelo-cavalcante-scaled-wall-escape.html,202,38,text/html
https://www.nytimes.com/2022/06/15/business/dealbook-dc-climate-task-force.html,198,36,text/html
https://www.nytimes.com/sitemap/1994/06/28/,223,254,text/html
https://www.nytimes.com/2020/10/01/business/dealbook/tech-cold-war-us-china.html,198,32,text/html
https://www.nytimes.com/video/us/politics/100000009100258/biden-harris-gun-violence-prevention.html?playlistId=video%2Fpolitics,1244,100,text/html
https://www.nytimes.com/2023/09/16/opinion/narges-mohammadi-iran-women.html,207,42,text/html
https://www.nytimes.com/2023/09/07/world/middleeast/mahmoud-abbas-video-antisemitic.html,200,39,text/html
https://www.nytimes.com/2022/06/09/business/dealbook/howard-schultz-starbucks-bathroom.html,180,35,text/html
https://www.nytimes.com/by/tripp-mickle,563,53,text/html
https://www.nytimes.com/2011/08/07/books/review/the-theory-that-would-not-die-by-sharon-bertsch-mcgrayne-book-review.html?searchResultPosition=7,177,39,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Fus%2Ftoxic-miracle-mineral-solution-sentencing.html,1,4,application/json
https://www.nytimes.com/2023/05/11/business/dealbook/back-to-office-battles-underscore-a-change-in-workplace-authority.html,201,33,text/html
https://www.nytimes.com/sitemap/1994/12/05/,191,204,text/html
https://www.nytimes.com/2022/10/25/business/spotify-apple-audiobooks-app.html,223,46,text/html
https://www.nytimes.com/2019/02/06/arts/blackness-gayness-representation-marlon-riggs-unpacks-it-all-in-his-films.html,220,52,text/html
https://www.nytimes.com/sitemap/1994/06/08/,223,257,text/html
https://www.nytimes.com/sitemap/1994/01/10/,193,211,text/html
https://www.nytimes.com/2022/06/15/business/dealbook-dc-labor-task-force.html,195,34,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F06%2Fworld%2Fmiddleeast%2Fnarges-mohammadi-nobel-peace-prize.html,1,4,application/json
https://www.nytimes.com/2023/09/01/world/middleeast/anniversary-iran-crackdown-dissent.html,230,48,text/html
https://www.nytimes.com/sitemap/1885/02/24/,155,153,text/html
https://www.nytimes.com/sitemap/1885/09/21/,154,153,text/html
https://www.nytimes.com/sitemap/1994/08/27/,172,179,text/html
https://www.nytimes.com/sitemap/1885/10/04/,227,265,text/html
https://www.nytimes.com/2014/09/30/science/the-odds-continually-updated.html,217,38,text/html
https://www.nytimes.com/2023/09/06/arts/music/bruce-springsteen-peptic-ulcer-disease.html,185,36,text/html
https://www.nytimes.com/2003/10/11/world/iranian-lawyer-staunch-fighter-for-human-rights-wins-nobel.html,179,39,text/html
https://www.nytimes.com/series/dealbook-dc-policy-project,368,61,text/html
https://www.nytimes.com/2023/09/02/world/asia/bangladesh-democracy-election.html,273,36,text/html
https://www.nytimes.com/2022/10/19/science/bubonic-plague-black-death-genetic-protection.html,239,41,text/html
https://www.nytimes.com/2018/06/09/technology/elon-musk-mark-zuckerberg-artificial-intelligence.html,246,51,text/html
https://www.nytimes.com/sitemap/1994/11/27/,406,523,text/html
https://www.nytimes.com/sitemap/1994/02/01/,210,233,text/html
https://www.nytimes.com/sitemap/1994/01/22/,215,241,text/html
https://www.nytimes.com/sitemap/1994/10/20/,259,305,text/html
https://www.nytimes.com/2019/04/29/business/media/spotify-100-million-subscribers-apple-podcasts.html,192,39,text/html
https://www.nytimes.com/video/world/middleeast/100000009010191/israel-protests-vote.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2636,101,text/html
https://www.nytimes.com/1992/03/06/opinion/meet-the-new-willie-horton.html,177,34,text/html
https://www.nytimes.com/sitemap/1994/06/24/,226,257,text/html
https://www.nytimes.com/sitemap/1994/12/29/,202,223,text/html
https://www.nytimes.com/2022/09/20/books/spotify-audiobooks.html,198,42,text/html
https://www.nytimes.com/sitemap/1994/10/08/,185,198,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F05%2Fscience%2Felon-musk-spacex-starship-mars.html,1,4,application/json
https://www.nytimes.com/video/us/politics/100000009085850/senator-mitt-romney-retire.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2067,101,text/html
https://www.nytimes.com/sitemap/1994/02/21/,173,182,text/html
https://www.nytimes.com/2022/11/07/health/covid-patients-ventilators-consciousness.html,204,49,text/html
https://www.nytimes.com/sitemap/1905/05/26/,179,173,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2019%2F07%2F22%2Ftechnology%2Fopen-ai-microsoft.html,1,4,application/json
https://www.nytimes.com/2022/06/15/business/dealbook/dealbook-dc-china-us-task-force.html,216,35,text/html
https://www.nytimes.com/2023/09/03/world/europe/ukraine-war-russia-odesa.html,209,52,text/html
https://www.nytimes.com/2021/04/08/health/coronavirus-mrna-kariko.html,267,47,text/html
https://www.nytimes.com/2023/09/07/sports/football/australian-punters-football.html,236,41,text/html
https://www.nytimes.com/2016/04/17/us/georgetown-university-search-for-slave-descendants.html,284,59,text/html
https://www.nytimes.com/sitemap/1885/10/16/,166,170,text/html
https://www.nytimes.com/by/benjamin-mueller,443,49,text/html
https://www.nytimes.com/sitemap/1994/08/15/,159,159,text/html
https://www.nytimes.com/sitemap/1905/03/18/,235,257,text/html
https://www.nytimes.com/2023/01/18/health/hiv-vaccine-janssen.html,207,40,text/html
https://www.nytimes.com/sitemap/1994/08/07/,408,527,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2022%2F08%2F06%2Fus%2Fslavery-black-newspaper-ads-ancestry.html,1,4,application/json
https://www.nytimes.com/sitemap/1885/10/24/,179,194,text/html
https://www.nytimes.com/2022/10/05/science/nobel-prize-chemistry-winner.html,251,54,text/html
https://www.nytimes.com/2023/09/07/movies/rotting-in-the-sun-review.html,209,46,text/html
https://www.nytimes.com/interactive/2023/09/02/world/asia/china-xi-rule.html,146,34,text/html
https://www.nytimes.com/newsletters/signup/DK,81,29,text/html
https://www.nytimes.com/2018/04/19/technology/artificial-intelligence-salaries-openai.html,204,44,text/html
https://www.nytimes.com/2022/10/19/science/first-neanderthal-family-russian-cave.html,237,45,text/html
https://www.nytimes.com/sitemap/1905/05/30/,177,167,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2006%2F05%2F26%2Fus%2F26greensboro.html,1,4,application/json
https://www.nytimes.com/interactive/2023/04/16/science/spacex-starship-rocket-launch.html,110,10,text/html
https://www.nytimes.com/2008/02/01/technology/01amazon.html,167,30,text/html
https://www.nytimes.com/sitemap/1994/10/04/,218,244,text/html
https://www.nytimes.com/video/us/politics/100000009057673/fed-powell-inflation-jackson-hole.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2214,101,text/html
https://www.nytimes.com/sitemap/1994/12/09/,214,244,text/html
https://www.nytimes.com/sitemap/1994/06/16/,225,259,text/html
https://www.nytimes.com/2019/06/16/us/danez-smith-lgbtq-essex-hemphill.html,254,36,text/html
https://www.nytimes.com/sitemap/1994/12/21/,245,287,text/html
https://www.nytimes.com/sitemap/1994/10/28/,278,329,text/html
https://www.nytimes.com/2021/04/16/science/spacex-moon-nasa.html,245,61,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F03%2Ftechnology%2Fspotify-audiobooks.html,1,4,application/json
https://www.nytimes.com/video/world/africa/100000009019014/niger-pro-coup-protesters.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2713,101,text/html
https://www.nytimes.com/2022/10/12/science/human-brain-cells-organoids-rats.html,230,44,text/html
https://www.nytimes.com/sitemap/1905/05/07/,231,241,text/html
https://www.nytimes.com/2018/11/18/technology/artificial-intelligence-language.html,207,52,text/html
https://www.nytimes.com/2022/06/15/business/dealbook-dc-cryptocurrency-task-force.html,199,41,text/html
https://www.nytimes.com/2023/09/07/books/review/doppelganger-naomi-klein.html,217,43,text/html
https://www.nytimes.com/2022/10/06/books/annie-ernaux-nobel-prize-literature.html,248,53,text/html
https://www.nytimes.com/2023/09/01/arts/music/playlist-doja-cat-nicki-minaj.html,231,51,text/html
https://www.nytimes.com/by/rachel-l-swarns,308,50,text/html
https://www.nytimes.com/sitemap/1885/10/08/,173,182,text/html
https://www.nytimes.com/sitemap/1994/08/19/,232,268,text/html
https://www.nytimes.com/2023/09/23/science/museums-taxidermy-arsenic.html,242,47,text/html
https://www.nytimes.com/sitemap/1905/03/06/,144,126,text/html
https://www.nytimes.com/sitemap/1885/10/28/,168,181,text/html
https://www.nytimes.com/interactive/2023/us/smoke-maps-canada-fires.html,296,80,text/html
https://www.nytimes.com/2021/03/15/us/jesuits-georgetown-reparations-slavery.html,242,51,text/html
https://www.nytimes.com/2022/10/10/business/nobel-prize-economics-winner.html,244,54,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F09%2F07%2Fbriefing%2Fg20-china-exports-barbie.html,1,4,application/json
https://www.nytimes.com/live/2022/06/09/business/inflation-starbucks-guns-dealbook/senator-chris-murphy-says-stopping-ghost-guns-wont-be-part-of-compromise-bill,493,52,text/html
https://www.nytimes.com/2018/01/14/technology/artificial-intelligence-chip-start-ups.html,203,38,text/html
https://www.nytimes.com/2022/12/08/us/politics/brittney-griner-russia.html,225,45,text/html
https://www.nytimes.com/sitemap/1905/05/19/,210,216,text/html
https://www.nytimes.com/by/alexandra-alter,381,51,text/html
https://www.nytimes.com/subscription/,14,2,text/html
https://www.nytimes.com/2016/09/28/science/elon-musk-spacex-mars-exploration.html,261,43,text/html
https://www.nytimes.com/sitemap/1994/10/16/,422,544,text/html
https://www.nytimes.com/sitemap/1994/12/13/,217,245,text/html
https://www.nytimes.com/2021/04/12/t-magazine/jeremy-o-harris-yale-drama.html,259,53,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F07%2Fstyle%2Frestless-in-minnesota.html,1,4,application/json
https://www.nytimes.com/video/us/politics/100000009032396/biden-national-monument-grand-canyon.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,1280,101,text/html
https://www.nytimes.com/by/kenneth-chang,534,50,text/html
https://www.nytimes.com/sitemap/1994/06/04/,182,196,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2022%2F08%2F25%2Fnyregion%2Falthea-gibson-tennis-harlem.html,1,4,application/json
https://www.nytimes.com/2020/05/19/technology/elon-musk-tesla-red-pill.html,238,57,text/html
https://www.nytimes.com/2023/04/11/world/europe/evan-gershkovich-russia-hostage-detained.html,198,40,text/html
https://www.nytimes.com/ca/section/business/media,606,60,text/html
https://www.nytimes.com/sitemap/1905/05/23/,175,165,text/html
https://www.nytimes.com/2020/12/18/business/dealbook/us-china-relations-debate.html,279,62,text/html
https://www.nytimes.com/2023/09/07/nyregion/adams-migrants-destroy-nyc.html,269,41,text/html
https://www.nytimes.com/live/2022/10/07/world/nobel-peace-prize,1440,132,text/html
https://www.nytimes.com/interactive/2023/05/31/us/politics/house-debt-limit-live-vote.html,658,473,text/html
https://www.nytimes.com/sitemap/1885/10/01/,164,168,text/html
https://www.nytimes.com/2023/09/06/science/japan-launch-moon-xrism-slim.html,272,43,text/html
https://www.nytimes.com/sitemap/1905/03/04/,228,238,text/html
https://www.nytimes.com/1991/12/10/us/as-teamsters-vote-the-only-certainty-is-change.html,181,35,text/html
https://www.nytimes.com/2023/08/29/business/economy/china-us-trade-supply-chain.html,237,47,text/html
https://www.nytimes.com/interactive/2023/us/extreme-weather-forecast-maps.html,157,57,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F09%2F26%2Fworld%2Feurope%2Fukraine-russia-war-disinformation.html,1,4,application/json
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F10%2F04%2Fscience%2Fnobel-prize-chemistry.html,1,4,application/json
https://www.nytimes.com/2023/09/07/style/peter-do-helmut-lang-nyfw.html,261,58,text/html
https://www.nytimes.com/spotlight/new-leadership-dilemmas,721,59,text/html
https://www.nytimes.com/ca/section/business/dealbook,987,104,text/html
https://www.nytimes.com/sitemap/1905/05/11/,163,152,text/html
https://www.nytimes.com/2023/08/04/world/europe/ukraine-drone-russian-ship.html,228,54,text/html
https://www.nytimes.com/2020/05/08/business/economy/tesla-coronavirus-factory-alameda.html,212,41,text/html
https://www.nytimes.com/interactive/2023/08/31/travel/things-to-do-amsterdam.html,197,94,text/html
https://www.nytimes.com/2023/04/20/science/spacex-launch-explosion-elon-musk.html,281,37,text/html
https://www.nytimes.com/2023/06/07/nyregion/nyc-wildfire-smoke-scenes.html,227,37,text/html
https://www.nytimes.com/live/2022/08/09/sports/serena-williams-retirement,1214,132,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2023%2F08%2F17%2Fscience%2Fclimate-paleontology-mammals.html,1,4,application/json
https://www.nytimes.com/sitemap/1994/12/01/,223,254,text/html
https://www.nytimes.com/video/us/politics/100000009085755/mccarthy-impeachment-inquiry-biden.html?action=click&module=video-series-bar&pgtype=Article&playlistId=video%2Fpolitics&region=header,2067,101,text/html
